revised_movement_label,segBoundary,segBoundary_start,segBoundary_end,length
climbing,22152,22113,22152,39
sniffing,22168,22152,22168,16
stepping,22169,22168,22169,1
grooming,22170,22169,22170,1
sniffing,22179,22170,22179,9
climbing,22232,22179,22232,53
right_turning,22247,22232,22247,15
walking,22297,22247,22297,50
grooming,22358,22297,22358,61
rearing,22434,22358,22434,76
grooming,22474,22434,22474,40
stepping,22507,22474,22507,33
walking,22515,22507,22515,8
sniffing,22527,22515,22527,12
walking,22560,22527,22560,33
sniffing,22666,22560,22666,106
stepping,22725,22666,22725,59
sniffing,22739,22725,22739,14
grooming,22908,22739,22908,169
rearing,22966,22908,22966,58
sniffing,22973,22966,22973,7
rising,23007,22973,23007,34
hunching,23066,23007,23066,59
grooming,23362,23066,23362,296
hunching,23467,23362,23467,105
grooming,23487,23467,23487,20
walking,23512,23487,23512,25
rising,23540,23512,23540,28
grooming,23541,23540,23541,1
rearing,23791,23541,23791,250
hunching,23799,23791,23799,8
grooming,24451,23799,24451,652
rearing,24452,24451,24452,1
grooming,24482,24452,24482,30
walking,24547,24482,24547,65
rising,24577,24547,24577,30
stepping,24603,24577,24603,26
walking,24682,24603,24682,79
grooming,24708,24682,24708,26
sniffing,24742,24708,24742,34
stepping,24768,24742,24768,26
walking,24826,24768,24826,58
running,24858,24826,24858,32
walking,24868,24858,24868,10
sniffing,24926,24868,24926,58
stepping,24948,24926,24948,22
grooming,24983,24948,24983,35
sniffing,24984,24983,24984,1
walking,25003,24984,25003,19
stepping,25046,25003,25046,43
climbing,25090,25046,25090,44
grooming,25181,25090,25181,91
rearing,25182,25181,25182,1
grooming,25534,25182,25534,352
sniffing,25586,25534,25586,52
hunching,25650,25586,25650,64
rearing,25651,25650,25651,1
sniffing,25708,25651,25708,57
grooming,25920,25708,25920,212
sniffing,25943,25920,25943,23
hunching,25972,25943,25972,29
stepping,25981,25972,25981,9
walking,26058,25981,26058,77
stepping,26069,26058,26069,11
sniffing,26085,26069,26085,16
rising,26121,26085,26121,36
stepping,26122,26121,26122,1
sniffing,26156,26122,26156,34
grooming,26157,26156,26157,1
rearing,26219,26157,26219,62
sniffing,26233,26219,26233,14
rising,26259,26233,26259,26
grooming,26260,26259,26260,1
trotting,26280,26260,26280,20
sniffing,26330,26280,26330,50
stepping,26361,26330,26361,31
rising,26397,26361,26397,36
sniffing,26483,26397,26483,86
rising,26533,26483,26533,50
grooming,26604,26533,26604,71
rearing,26620,26604,26620,16
climbing,26668,26620,26668,48
sniffing,26669,26668,26669,1
stepping,26744,26669,26744,75
sniffing,26794,26744,26794,50
walking,26841,26794,26841,47
rising,26842,26841,26842,1
climbing,26937,26842,26937,95
rearing,26946,26937,26946,9
grooming,26947,26946,26947,1
rising,26948,26947,26948,1
sniffing,27029,26948,27029,81
left_turning,27088,27029,27088,59
walking,27109,27088,27109,21
stepping,27110,27109,27110,1
walking,27147,27110,27147,37
rising,27148,27147,27148,1
rearing,27433,27148,27433,285
left_turning,27445,27433,27445,12
stepping,27470,27445,27470,25
right_turning,27487,27470,27487,17
trotting,27515,27487,27515,28
grooming,27516,27515,27516,1
rearing,27750,27516,27750,234
grooming,27751,27750,27751,1
rearing,27752,27751,27752,1
climbing,27788,27752,27788,36
stepping,27807,27788,27807,19
hunching,27826,27807,27826,19
grooming,27889,27826,27889,63
hunching,27976,27889,27976,87
grooming,28118,27976,28118,142
sniffing,28119,28118,28119,1
grooming,28120,28119,28120,1
rearing,28183,28120,28183,63
grooming,28184,28183,28184,1
walking,28204,28184,28204,20
sniffing,28217,28204,28217,13
rising,28288,28217,28288,71
rearing,28362,28288,28362,74
running,28368,28362,28368,6
walking,28369,28368,28369,1
running,28370,28369,28370,1
trotting,28405,28370,28405,35
sniffing,28431,28405,28431,26
stepping,28440,28431,28440,9
walking,28458,28440,28458,18
rearing,28459,28458,28459,1
grooming,28695,28459,28695,236
sniffing,28723,28695,28723,28
stepping,28747,28723,28747,24
sniffing,28799,28747,28799,52
grooming,28800,28799,28800,1
left_turning,28844,28800,28844,44
stepping,28858,28844,28858,14
walking,28866,28858,28866,8
sniffing,28884,28866,28884,18
stepping,28902,28884,28902,18
walking,28962,28902,28962,60
right_turning,28994,28962,28994,32
stepping,29017,28994,29017,23
sniffing,29040,29017,29040,23
stepping,29068,29040,29068,28
rearing,29069,29068,29069,1
hunching,29070,29069,29070,1
grooming,29071,29070,29071,1
rising,29106,29071,29106,35
sniffing,29164,29106,29164,58
stepping,29188,29164,29188,24
rearing,29204,29188,29204,16
hunching,29249,29204,29249,45
grooming,29335,29249,29335,86
rearing,29400,29335,29400,65
grooming,29473,29400,29473,73
sniffing,29474,29473,29474,1
stepping,29559,29474,29559,85
trotting,29591,29559,29591,32
sniffing,29628,29591,29628,37
right_turning,29640,29628,29640,12
walking,29646,29640,29646,6
trotting,29677,29646,29677,31
walking,29717,29677,29717,40
stepping,29748,29717,29748,31
climbing,29803,29748,29803,55
rearing,30065,29803,30065,262
sniffing,30107,30065,30107,42
grooming,30275,30107,30275,168
left_turning,30323,30275,30323,48
running,30342,30323,30342,19
sniffing,30373,30342,30373,31
stepping,30431,30373,30431,58
sniffing,30448,30431,30448,17
walking,30449,30448,30449,1
stepping,30450,30449,30450,1
sniffing,30498,30450,30498,48
rising,30499,30498,30499,1
sniffing,30568,30499,30568,69
grooming,30569,30568,30569,1
walking,30578,30569,30578,9
running,30599,30578,30599,21
stepping,30619,30599,30619,20
trotting,30638,30619,30638,19
walking,30653,30638,30653,15
stepping,30661,30653,30661,8
sniffing,30698,30661,30698,37
grooming,30699,30698,30699,1
walking,30726,30699,30726,27
running,30733,30726,30733,7
walking,30779,30733,30779,46
rising,30904,30779,30904,125
stepping,30999,30904,30999,95
sniffing,31133,30999,31133,134
rising,31137,31133,31137,4
grooming,31264,31137,31264,127
sniffing,31326,31264,31326,62
walking,31343,31326,31343,17
left_turning,31390,31343,31390,47
running,31408,31390,31408,18
right_turning,31416,31408,31416,8
trotting,31437,31416,31437,21
running,31484,31437,31484,47
trotting,31497,31484,31497,13
walking,31526,31497,31526,29
rising,31573,31526,31573,47
trotting,31610,31573,31610,37
sniffing,31665,31610,31665,55
stepping,31693,31665,31693,28
climbing,31694,31693,31694,1
grooming,32136,31694,32136,442
sniffing,32205,32136,32205,69
stepping,32216,32205,32216,11
sniffing,32228,32216,32228,12
right_turning,32259,32228,32259,31
stepping,32305,32259,32305,46
sniffing,32329,32305,32329,24
grooming,32498,32329,32498,169
running,32519,32498,32519,21
walking,32553,32519,32553,34
stepping,32595,32553,32595,42
walking,32619,32595,32619,24
rearing,32670,32619,32670,51
hunching,32693,32670,32693,23
sniffing,32715,32693,32715,22
right_turning,32725,32715,32725,10
sniffing,32734,32725,32734,9
walking,32738,32734,32738,4
rising,32754,32738,32754,16
climbing,32838,32754,32838,84
left_turning,32896,32838,32896,58
sniffing,32940,32896,32940,44
stepping,32942,32940,32942,2
walking,32987,32942,32987,45
rearing,33000,32987,33000,13
grooming,33023,33000,33023,23
hunching,33092,33023,33092,69
grooming,33265,33092,33265,173
rearing,33297,33265,33297,32
left_turning,33309,33297,33309,12
trotting,33322,33309,33322,13
stepping,33335,33322,33335,13
right_turning,33345,33335,33345,10
stepping,33366,33345,33366,21
walking,33397,33366,33397,31
rearing,33573,33397,33573,176
sniffing,33630,33573,33630,57
walking,33635,33630,33635,5
right_turning,33671,33635,33671,36
stepping,33703,33671,33703,32
sniffing,33763,33703,33763,60
rising,33782,33763,33782,19
climbing,33815,33782,33815,33
grooming,33816,33815,33816,1
left_turning,33821,33816,33821,5
sniffing,33864,33821,33864,43
rising,33867,33864,33867,3
grooming,33868,33867,33868,1
rearing,34045,33868,34045,177
grooming,34115,34045,34115,70
sniffing,34230,34115,34230,115
trotting,34250,34230,34250,20
sniffing,34258,34250,34258,8
stepping,34287,34258,34287,29
rising,34308,34287,34308,21
right_turning,34323,34308,34323,15
stepping,34341,34323,34341,18
walking,34354,34341,34354,13
grooming,35106,34354,35106,752
sniffing,35114,35106,35114,8
walking,35148,35114,35148,34
stepping,35192,35148,35192,44
left_turning,35211,35192,35211,19
rising,35240,35211,35240,29
sniffing,35272,35240,35272,32
left_turning,35302,35272,35302,30
walking,35344,35302,35344,42
grooming,35345,35344,35345,1
hunching,35431,35345,35431,86
rearing,35527,35431,35527,96
grooming,35643,35527,35643,116
sniffing,35690,35643,35690,47
rising,35691,35690,35691,1
sniffing,35727,35691,35727,36
rearing,35879,35727,35879,152
grooming,35908,35879,35908,29
rearing,36008,35908,36008,100
grooming,36009,36008,36009,1
rearing,36010,36009,36010,1
hunching,36064,36010,36064,54
grooming,36258,36064,36258,194
rearing,36322,36258,36322,64
walking,36356,36322,36356,34
climbing,36391,36356,36391,35
left_turning,36436,36391,36436,45
grooming,36513,36436,36513,77
sniffing,36561,36513,36561,48
walking,36578,36561,36578,17
sniffing,36642,36578,36642,64
walking,36669,36642,36669,27
stepping,36681,36669,36681,12
sniffing,36688,36681,36688,7
rising,36716,36688,36716,28
climbing,36803,36716,36803,87
left_turning,36851,36803,36851,48
running,36864,36851,36864,13
right_turning,36875,36864,36875,11
stepping,36876,36875,36876,1
walking,36894,36876,36894,18
sniffing,36895,36894,36895,1
grooming,37161,36895,37161,266
hunching,37207,37161,37207,46
rearing,37346,37207,37346,139
hunching,37430,37346,37430,84
rearing,37513,37430,37513,83
sniffing,37541,37513,37541,28
right_turning,37564,37541,37564,23
trotting,37582,37564,37582,18
sniffing,37583,37582,37583,1
trotting,37640,37583,37640,57
walking,37654,37640,37654,14
running,37677,37654,37677,23
rearing,37698,37677,37698,21
stepping,37711,37698,37711,13
climbing,37726,37711,37726,15
stepping,37730,37726,37730,4
trotting,37760,37730,37760,30
stepping,37774,37760,37774,14
hunching,37897,37774,37897,123
grooming,37898,37897,37898,1
walking,37906,37898,37906,8
stepping,37913,37906,37913,7
grooming,37966,37913,37966,53
rearing,37967,37966,37967,1
running,37990,37967,37990,23
sniffing,37991,37990,37991,1
left_turning,38031,37991,38031,40
stepping,38084,38031,38084,53
sniffing,38152,38084,38152,68
climbing,38189,38152,38189,37
left_turning,38212,38189,38212,23
grooming,38579,38212,38579,367
climbing,38601,38579,38601,22
trotting,38633,38601,38633,32
rising,38657,38633,38657,24
grooming,38749,38657,38749,92
left_turning,38805,38749,38805,56
sniffing,38806,38805,38806,1
running,38808,38806,38808,2
walking,38819,38808,38819,11
stepping,38826,38819,38826,7
pausing,38977,38826,38977,151
sniffing,39048,38977,39048,71
rising,39071,39048,39071,23
climbing,39072,39071,39072,1
walking,39150,39072,39150,78
sniffing,39197,39150,39197,47
stepping,39225,39197,39225,28
rising,39254,39225,39254,29
trotting,39279,39254,39279,25
sniffing,39389,39279,39389,110
rearing,39409,39389,39409,20
left_turning,39425,39409,39425,16
stepping,39448,39425,39448,23
sniffing,39521,39448,39521,73
stepping,39522,39521,39522,1
sniffing,39523,39522,39523,1
stepping,39577,39523,39577,54
rising,39593,39577,39593,16
left_turning,39626,39593,39626,33
sniffing,39653,39626,39653,27
right_turning,39660,39653,39660,7
trotting,39680,39660,39680,20
rising,39688,39680,39688,8
climbing,39751,39688,39751,63
rearing,39808,39751,39808,57
grooming,39910,39808,39910,102
rising,39911,39910,39911,1
stepping,39919,39911,39919,8
sniffing,39920,39919,39920,1
scratching,39927,39920,39927,7
left_turning,39957,39927,39957,30
sniffing,39986,39957,39986,29
walking,40006,39986,40006,20
sniffing,40046,40006,40046,40
stepping,40080,40046,40080,34
sniffing,40095,40080,40095,15
grooming,40198,40095,40198,103
rearing,40199,40198,40199,1
sniffing,40200,40199,40200,1
rising,40219,40200,40219,19
stepping,40248,40219,40248,29
grooming,40249,40248,40249,1
hunching,40325,40249,40325,76
grooming,40329,40325,40329,4
sniffing,40330,40329,40330,1
trotting,40369,40330,40369,39
walking,40415,40369,40415,46
stepping,40434,40415,40434,19
sniffing,40520,40434,40520,86
climbing,40547,40520,40547,27
walking,40554,40547,40554,7
sniffing,40555,40554,40555,1
grooming,40556,40555,40556,1
running,40571,40556,40571,15
walking,40620,40571,40620,49
rearing,40645,40620,40645,25
grooming,40955,40645,40955,310
climbing,40999,40955,40999,44
right_turning,41019,40999,41019,20
stepping,41027,41019,41027,8
rising,41034,41027,41034,7
walking,41035,41034,41035,1
sniffing,41036,41035,41036,1
rising,41037,41036,41037,1
grooming,41080,41037,41080,43
rearing,41109,41080,41109,29
grooming,41110,41109,41110,1
scratching,41147,41110,41147,37
sniffing,41148,41147,41148,1
rising,41149,41148,41149,1
rearing,41197,41149,41197,48
climbing,41259,41197,41259,62
rising,41260,41259,41260,1
walking,41273,41260,41273,13
right_turning,41314,41273,41314,41
stepping,41344,41314,41344,30
walking,41357,41344,41357,13
sniffing,41372,41357,41372,15
grooming,41468,41372,41468,96
walking,41500,41468,41500,32
sniffing,41537,41500,41537,37
trotting,41589,41537,41589,52
walking,41595,41589,41595,6
left_turning,41618,41595,41618,23
rearing,41675,41618,41675,57
walking,41691,41675,41691,16
grooming,41712,41691,41712,21
scratching,41738,41712,41738,26
grooming,41768,41738,41768,30
rearing,41809,41768,41809,41
stepping,41859,41809,41859,50
sniffing,41860,41859,41860,1
walking,41887,41860,41887,27
sniffing,41928,41887,41928,41
grooming,42344,41928,42344,416
trotting,42345,42344,42345,1
sniffing,42400,42345,42400,55
rising,42429,42400,42429,29
sniffing,42483,42429,42483,54
stepping,42511,42483,42511,28
sniffing,42569,42511,42569,58
walking,42608,42569,42608,39
stepping,42642,42608,42642,34
sniffing,42699,42642,42699,57
grooming,42802,42699,42802,103
rising,42803,42802,42803,1
grooming,42925,42803,42925,122
rearing,43032,42925,43032,107
grooming,43058,43032,43058,26
hunching,43059,43058,43059,1
grooming,43099,43059,43099,40
hunching,43170,43099,43170,71
grooming,43245,43170,43245,75
left_turning,43246,43245,43246,1
grooming,43492,43246,43492,246
rearing,43526,43492,43526,34
hunching,43572,43526,43572,46
rising,43589,43572,43589,17
grooming,43590,43589,43590,1
walking,43611,43590,43611,21
sniffing,43647,43611,43647,36
walking,43665,43647,43665,18
sniffing,43712,43665,43712,47
climbing,43752,43712,43752,40
left_turning,43772,43752,43772,20
sniffing,43785,43772,43785,13
walking,43796,43785,43796,11
trotting,43815,43796,43815,19
stepping,43866,43815,43866,51
climbing,43890,43866,43890,24
right_turning,43926,43890,43926,36
stepping,43941,43926,43941,15
sniffing,43987,43941,43987,46
rearing,44011,43987,44011,24
grooming,44012,44011,44012,1
sniffing,44057,44012,44057,45
grooming,44058,44057,44058,1
stepping,44102,44058,44102,44
rearing,44188,44102,44188,86
left_turning,44199,44188,44199,11
walking,44208,44199,44208,9
stepping,44209,44208,44209,1
climbing,44254,44209,44254,45
left_turning,44340,44254,44340,86
sniffing,44404,44340,44404,64
stepping,44479,44404,44479,75
running,44521,44479,44521,42
stepping,44566,44521,44566,45
sniffing,44611,44566,44611,45
rising,44631,44611,44631,20
sniffing,44632,44631,44632,1
grooming,44784,44632,44784,152
trotting,44812,44784,44812,28
rising,44813,44812,44813,1
climbing,44890,44813,44890,77
rearing,44903,44890,44903,13
hunching,44998,44903,44998,95
grooming,44999,44998,44999,1
scratching,45074,44999,45074,75
grooming,45806,45074,45806,732
