revised_movement_label,segBoundary,segBoundary_start,segBoundary_end,length
trotting,4155,4152,4155,3
rising,4211,4155,4211,56
trotting,4234,4211,4234,23
walking,4254,4234,4254,20
sniffing,4255,4254,4255,1
rising,4256,4255,4256,1
sniffing,4295,4256,4295,39
right_turning,4312,4295,4312,17
stepping,4346,4312,4346,34
walking,4356,4346,4356,10
rearing,4373,4356,4373,17
hunching,4435,4373,4435,62
rising,4461,4435,4461,26
grooming,5049,4461,5049,588
sniffing,5065,5049,5065,16
walking,5149,5065,5149,84
trotting,5173,5149,5173,24
stepping,5204,5173,5204,31
walking,5220,5204,5220,16
stepping,5234,5220,5234,14
sniffing,5367,5234,5367,133
walking,5372,5367,5372,5
stepping,5383,5372,5383,11
trotting,5415,5383,5415,32
walking,5416,5415,5416,1
rising,5448,5416,5448,32
sniffing,5491,5448,5491,43
right_turning,5505,5491,5505,14
rising,5508,5505,5508,3
grooming,5539,5508,5539,31
left_turning,5566,5539,5566,27
running,5586,5566,5586,20
trotting,5618,5586,5618,32
walking,5652,5618,5652,34
sniffing,5709,5652,5709,57
rising,5784,5709,5784,75
rearing,5837,5784,5837,53
left_turning,5849,5837,5849,12
trotting,5853,5849,5853,4
rising,5883,5853,5883,30
walking,5892,5883,5892,9
stepping,5893,5892,5893,1
rising,5966,5893,5966,73
sniffing,6002,5966,6002,36
rising,6021,6002,6021,19
walking,6040,6021,6040,19
stepping,6081,6040,6081,41
rising,6142,6081,6142,61
sniffing,6143,6142,6143,1
left_turning,6182,6143,6182,39
stepping,6183,6182,6183,1
walking,6246,6183,6246,63
stepping,6270,6246,6270,24
rising,6367,6270,6367,97
walking,6368,6367,6368,1
stepping,6380,6368,6380,12
sniffing,6457,6380,6457,77
rising,6465,6457,6465,8
sniffing,6526,6465,6526,61
rising,6546,6526,6546,20
walking,6615,6546,6615,69
sniffing,6624,6615,6624,9
rising,6711,6624,6711,87
climbing,6751,6711,6751,40
grooming,6814,6751,6814,63
sniffing,6838,6814,6838,24
grooming,6839,6838,6839,1
rearing,6914,6839,6914,75
hunching,6933,6914,6933,19
grooming,6934,6933,6934,1
rearing,6998,6934,6998,64
climbing,7019,6998,7019,21
grooming,7020,7019,7020,1
rearing,7264,7020,7264,244
grooming,7470,7264,7470,206
walking,7473,7470,7473,3
rising,7474,7473,7474,1
sniffing,7527,7474,7527,53
rearing,7575,7527,7575,48
hunching,7650,7575,7650,75
grooming,7651,7650,7651,1
rising,7713,7651,7713,62
left_turning,7785,7713,7785,72
sniffing,7821,7785,7821,36
grooming,7853,7821,7853,32
rearing,7876,7853,7876,23
sniffing,7877,7876,7877,1
walking,7915,7877,7915,38
sniffing,7962,7915,7962,47
walking,7978,7962,7978,16
sniffing,8010,7978,8010,32
stepping,8036,8010,8036,26
walking,8043,8036,8043,7
sniffing,8114,8043,8114,71
right_turning,8141,8114,8141,27
rising,8142,8141,8142,1
walking,8182,8142,8182,40
sniffing,8214,8182,8214,32
rearing,8271,8214,8271,57
climbing,8300,8271,8300,29
walking,8301,8300,8301,1
trotting,8318,8301,8318,17
rising,8319,8318,8319,1
walking,8335,8319,8335,16
right_turning,8383,8335,8383,48
walking,8459,8383,8459,76
rising,8502,8459,8502,43
climbing,8519,8502,8519,17
hunching,8520,8519,8520,1
rearing,8544,8520,8544,24
grooming,8596,8544,8596,52
left_turning,8626,8596,8626,30
sniffing,8627,8626,8627,1
left_turning,8633,8627,8633,6
sniffing,8694,8633,8694,61
grooming,8900,8694,8900,206
rearing,8917,8900,8917,17
grooming,8918,8917,8918,1
rearing,8944,8918,8944,26
rising,8945,8944,8945,1
grooming,8946,8945,8946,1
right_turning,8981,8946,8981,35
trotting,9008,8981,9008,27
stepping,9031,9008,9031,23
sniffing,9040,9031,9040,9
grooming,9041,9040,9041,1
rising,9042,9041,9042,1
running,9063,9042,9063,21
rising,9064,9063,9064,1
rearing,9161,9064,9161,97
climbing,9211,9161,9211,50
rearing,9402,9211,9402,191
sniffing,9426,9402,9426,24
grooming,9427,9426,9427,1
rising,9447,9427,9447,20
rearing,9617,9447,9617,170
grooming,9648,9617,9648,31
sniffing,9661,9648,9661,13
grooming,9696,9661,9696,35
climbing,9730,9696,9730,34
sniffing,9821,9730,9821,91
rearing,9868,9821,9868,47
rising,9902,9868,9902,34
sniffing,9955,9902,9955,53
left_turning,9981,9955,9981,26
stepping,9983,9981,9983,2
walking,10010,9983,10010,27
stepping,10058,10010,10058,48
walking,10111,10058,10111,53
stepping,10136,10111,10136,25
walking,10148,10136,10148,12
sniffing,10239,10148,10239,91
walking,10252,10239,10252,13
rising,10253,10252,10253,1
rearing,10265,10253,10265,12
grooming,10266,10265,10266,1
hunching,10327,10266,10327,61
sniffing,10328,10327,10328,1
stepping,10366,10328,10366,38
sniffing,10499,10366,10499,133
walking,10530,10499,10530,31
trotting,10579,10530,10579,49
left_turning,10591,10579,10591,12
trotting,10600,10591,10600,9
sniffing,10601,10600,10601,1
rising,10633,10601,10633,32
grooming,10634,10633,10634,1
right_turning,10676,10634,10676,42
rising,10717,10676,10717,41
climbing,10718,10717,10718,1
rising,10760,10718,10760,42
climbing,10786,10760,10786,26
left_turning,10816,10786,10816,30
walking,10841,10816,10841,25
stepping,10859,10841,10859,18
sniffing,10882,10859,10882,23
stepping,10910,10882,10910,28
sniffing,10948,10910,10948,38
grooming,10959,10948,10959,11
running,10972,10959,10972,13
stepping,10981,10972,10981,9
rising,10982,10981,10982,1
sniffing,11025,10982,11025,43
walking,11053,11025,11053,28
trotting,11063,11053,11063,10
sniffing,11076,11063,11076,13
walking,11100,11076,11100,24
stepping,11122,11100,11122,22
walking,11168,11122,11168,46
sniffing,11220,11168,11220,52
stepping,11238,11220,11238,18
sniffing,11297,11238,11297,59
stepping,11299,11297,11299,2
walking,11342,11299,11342,43
rising,11361,11342,11361,19
sniffing,11393,11361,11393,32
running,11417,11393,11417,24
left_turning,11418,11417,11418,1
hunching,11422,11418,11422,4
rearing,11494,11422,11494,72
running,11516,11494,11516,22
left_turning,11526,11516,11526,10
sniffing,11570,11526,11570,44
rising,11604,11570,11604,34
grooming,11655,11604,11655,51
sniffing,11711,11655,11711,56
rising,11718,11711,11718,7
walking,11727,11718,11727,9
stepping,11728,11727,11728,1
walking,11754,11728,11754,26
stepping,11761,11754,11761,7
sniffing,11841,11761,11841,80
stepping,11874,11841,11874,33
walking,11878,11874,11878,4
hunching,11904,11878,11904,26
grooming,11905,11904,11905,1
climbing,11940,11905,11940,35
left_turning,11975,11940,11975,35
walking,12006,11975,12006,31
sniffing,12064,12006,12064,58
rising,12139,12064,12139,75
rearing,12140,12139,12140,1
grooming,12911,12140,12911,771
rearing,12979,12911,12979,68
rising,13012,12979,13012,33
climbing,13027,13012,13027,15
grooming,13048,13027,13048,21
rearing,13140,13048,13140,92
grooming,13141,13140,13141,1
sniffing,13169,13141,13169,28
walking,13218,13169,13218,49
trotting,13232,13218,13232,14
walking,13313,13232,13313,81
stepping,13320,13313,13320,7
rearing,13348,13320,13348,28
right_turning,13349,13348,13349,1
sniffing,13350,13349,13350,1
walking,13368,13350,13368,18
sniffing,13369,13368,13369,1
grooming,13370,13369,13370,1
left_turning,13388,13370,13388,18
sniffing,13446,13388,13446,58
stepping,13490,13446,13490,44
sniffing,13543,13490,13543,53
rising,13581,13543,13581,38
rearing,13686,13581,13686,105
grooming,13770,13686,13770,84
running,13785,13770,13785,15
trotting,13827,13785,13827,42
running,13846,13827,13846,19
rising,13871,13846,13871,25
trotting,13889,13871,13889,18
stepping,13981,13889,13981,92
sniffing,13999,13981,13999,18
stepping,14027,13999,14027,28
trotting,14070,14027,14070,43
stepping,14115,14070,14115,45
sniffing,14141,14115,14141,26
stepping,14168,14141,14168,27
trotting,14218,14168,14218,50
sniffing,14248,14218,14248,30
stepping,14277,14248,14277,29
rising,14378,14277,14378,101
grooming,14794,14378,14794,416
stepping,14823,14794,14823,29
sniffing,14824,14823,14824,1
rising,14886,14824,14886,62
climbing,14924,14886,14924,38
rearing,15098,14924,15098,174
grooming,15227,15098,15227,129
rearing,15257,15227,15257,30
trotting,15293,15257,15293,36
right_turning,15294,15293,15294,1
walking,15341,15294,15341,47
rearing,15342,15341,15342,1
walking,15388,15342,15388,46
stepping,15412,15388,15412,24
sniffing,15471,15412,15471,59
rearing,15472,15471,15472,1
grooming,15527,15472,15527,55
rising,15653,15527,15653,126
sniffing,15672,15653,15672,19
grooming,15961,15672,15961,289
walking,16012,15961,16012,51
stepping,16025,16012,16025,13
sniffing,16064,16025,16064,39
right_turning,16068,16064,16068,4
walking,16171,16068,16171,103
right_turning,16191,16171,16191,20
stepping,16202,16191,16202,11
sniffing,16226,16202,16226,24
grooming,16695,16226,16695,469
hunching,16812,16695,16812,117
grooming,16945,16812,16945,133
stepping,16979,16945,16979,34
running,17022,16979,17022,43
walking,17046,17022,17046,24
sniffing,17047,17046,17047,1
walking,17074,17047,17074,27
sniffing,17109,17074,17109,35
rising,17110,17109,17110,1
grooming,17111,17110,17111,1
sniffing,17121,17111,17121,10
grooming,17464,17121,17464,343
hunching,17465,17464,17465,1
sniffing,17504,17465,17504,39
running,17515,17504,17515,11
rising,17527,17515,17527,12
grooming,17709,17527,17709,182
walking,17710,17709,17710,1
stepping,17738,17710,17738,28
climbing,17784,17738,17784,46
grooming,17785,17784,17785,1
hunching,17893,17785,17893,108
grooming,17894,17893,17894,1
walking,17916,17894,17916,22
rising,17948,17916,17948,32
grooming,18720,17948,18720,772
sniffing,18758,18720,18758,38
climbing,18822,18758,18822,64
grooming,19022,18822,19022,200
climbing,19072,19022,19072,50
running,19100,19072,19100,28
sniffing,19319,19100,19319,219
walking,19355,19319,19355,36
stepping,19359,19355,19359,4
rising,19380,19359,19380,21
stepping,19393,19380,19393,13
sniffing,19443,19393,19443,50
grooming,19465,19443,19465,22
walking,19479,19465,19479,14
grooming,19509,19479,19509,30
climbing,19559,19509,19559,50
sniffing,19613,19559,19613,54
grooming,19614,19613,19614,1
rearing,20105,19614,20105,491
grooming,21175,20105,21175,1070
sniffing,21210,21175,21210,35
stepping,21233,21210,21233,23
walking,21240,21233,21240,7
right_turning,21241,21240,21241,1
sniffing,21327,21241,21327,86
grooming,21459,21327,21459,132
left_turning,21460,21459,21460,1
walking,21496,21460,21496,36
sniffing,21497,21496,21497,1
hunching,21532,21497,21532,35
rearing,21591,21532,21591,59
rising,21625,21591,21625,34
hunching,21627,21625,21627,2
grooming,21812,21627,21812,185
rearing,21813,21812,21813,1
sniffing,21847,21813,21847,34
stepping,21858,21847,21858,11
walking,21859,21858,21859,1
sniffing,21860,21859,21860,1
stepping,21888,21860,21888,28
walking,21926,21888,21926,38
sniffing,21963,21926,21963,37
climbing,21997,21963,21997,34
sniffing,22061,21997,22061,64
rising,22073,22061,22073,12
rearing,22096,22073,22096,23
climbing,22129,22096,22129,33
grooming,22170,22129,22170,41
rising,22197,22170,22197,27
grooming,22598,22197,22598,401
stepping,22633,22598,22633,35
walking,22656,22633,22656,23
sniffing,22702,22656,22702,46
stepping,22795,22702,22795,93
sniffing,22870,22795,22870,75
right_turning,22878,22870,22878,8
trotting,22901,22878,22901,23
rising,22916,22901,22916,15
stepping,22934,22916,22934,18
sniffing,22942,22934,22942,8
rising,22987,22942,22987,45
walking,23043,22987,23043,56
sniffing,23114,23043,23114,71
walking,23138,23114,23138,24
rising,23139,23138,23139,1
grooming,23277,23139,23277,138
climbing,23342,23277,23342,65
grooming,23343,23342,23343,1
walking,23373,23343,23373,30
sniffing,23389,23373,23389,16
grooming,23419,23389,23419,30
sniffing,23480,23419,23480,61
walking,23485,23480,23485,5
sniffing,23524,23485,23524,39
stepping,23546,23524,23546,22
left_turning,23570,23546,23570,24
sniffing,23595,23570,23595,25
stepping,23610,23595,23610,15
left_turning,23622,23610,23622,12
hunching,23625,23622,23625,3
rising,23674,23625,23674,49
walking,23686,23674,23686,12
stepping,23706,23686,23706,20
rearing,23727,23706,23727,21
hunching,23762,23727,23762,35
rearing,23804,23762,23804,42
stepping,23805,23804,23805,1
rising,23840,23805,23840,35
hunching,23841,23840,23841,1
climbing,23874,23841,23874,33
left_turning,23922,23874,23922,48
walking,23970,23922,23970,48
sniffing,24107,23970,24107,137
walking,24155,24107,24155,48
trotting,24176,24155,24176,21
sniffing,24203,24176,24203,27
walking,24221,24203,24221,18
left_turning,24236,24221,24236,15
grooming,24345,24236,24345,109
sniffing,24355,24345,24355,10
left_turning,24394,24355,24394,39
walking,24440,24394,24440,46
stepping,24464,24440,24464,24
walking,24492,24464,24492,28
sniffing,24493,24492,24493,1
stepping,24507,24493,24507,14
sniffing,24594,24507,24594,87
rising,24626,24594,24626,32
grooming,24768,24626,24768,142
rising,24816,24768,24816,48
climbing,24841,24816,24841,25
hunching,24869,24841,24869,28
grooming,24870,24869,24870,1
rising,24903,24870,24903,33
sniffing,24954,24903,24954,51
hunching,25146,24954,25146,192
rearing,25147,25146,25147,1
grooming,25198,25147,25198,51
climbing,25287,25198,25287,89
sniffing,25288,25287,25288,1
climbing,25299,25288,25299,11
rising,25300,25299,25300,1
climbing,25332,25300,25332,32
walking,25345,25332,25345,13
sniffing,25396,25345,25396,51
right_turning,25430,25396,25430,34
walking,25457,25430,25457,27
sniffing,25561,25457,25561,104
stepping,25581,25561,25581,20
sniffing,25582,25581,25582,1
grooming,25583,25582,25583,1
running,25610,25583,25610,27
stepping,25666,25610,25666,56
rising,25771,25666,25771,105
walking,25772,25771,25772,1
sniffing,25848,25772,25848,76
stepping,25930,25848,25930,82
left_turning,25996,25930,25996,66
sniffing,26001,25996,26001,5
grooming,26106,26001,26106,105
left_turning,26138,26106,26138,32
sniffing,26177,26138,26177,39
right_turning,26192,26177,26192,15
sniffing,26197,26192,26197,5
rising,26198,26197,26198,1
rearing,26281,26198,26281,83
climbing,26341,26281,26341,60
grooming,26458,26341,26458,117
sniffing,26579,26458,26579,121
stepping,26582,26579,26582,3
sniffing,26587,26582,26587,5
stepping,26647,26587,26647,60
sniffing,26682,26647,26682,35
rearing,26801,26682,26801,119
walking,26835,26801,26835,34
stepping,26873,26835,26873,38
sniffing,27094,26873,27094,221
rising,27128,27094,27128,34
stepping,27166,27128,27166,38
sniffing,27247,27166,27247,81
walking,27276,27247,27276,29
sniffing,27278,27276,27278,2
grooming,28124,27278,28124,846
sniffing,28217,28124,28217,93
stepping,28303,28217,28303,86
sniffing,28311,28303,28311,8
walking,28323,28311,28323,12
sniffing,28387,28323,28387,64
rising,28402,28387,28402,15
hunching,28470,28402,28470,68
rearing,28562,28470,28562,92
grooming,29082,28562,29082,520
hunching,29083,29082,29083,1
rearing,29106,29083,29106,23
grooming,29116,29106,29116,10
rising,29144,29116,29144,28
left_turning,29170,29144,29170,26
walking,29212,29170,29212,42
sniffing,29257,29212,29257,45
grooming,29463,29257,29463,206
walking,29508,29463,29508,45
stepping,29509,29508,29509,1
sniffing,29568,29509,29568,59
stepping,29587,29568,29587,19
hunching,29679,29587,29679,92
stepping,29703,29679,29703,24
sniffing,29751,29703,29751,48
walking,29752,29751,29752,1
sniffing,29813,29752,29813,61
grooming,29814,29813,29814,1
hunching,29827,29814,29827,13
sniffing,29898,29827,29898,71
stepping,29922,29898,29922,24
sniffing,29951,29922,29951,29
walking,29962,29951,29962,11
sniffing,29973,29962,29973,11
grooming,29974,29973,29974,1
running,29995,29974,29995,21
rising,30025,29995,30025,30
sniffing,30026,30025,30026,1
running,30043,30026,30043,17
sniffing,30092,30043,30092,49
stepping,30108,30092,30108,16
sniffing,30149,30108,30149,41
rising,30180,30149,30180,31
grooming,30553,30180,30553,373
hunching,30575,30553,30575,22
rearing,30680,30575,30680,105
grooming,30728,30680,30728,48
rearing,30757,30728,30757,29
grooming,31236,30757,31236,479
left_turning,31272,31236,31272,36
climbing,31284,31272,31284,12
left_turning,31285,31284,31285,1
trotting,31307,31285,31307,22
walking,31330,31307,31330,23
stepping,31373,31330,31373,43
sniffing,31424,31373,31424,51
scratching,31626,31424,31626,202
sniffing,31691,31626,31691,65
walking,31742,31691,31742,51
sniffing,31842,31742,31842,100
rising,31859,31842,31859,17
climbing,31870,31859,31870,11
left_turning,31916,31870,31916,46
walking,31967,31916,31967,51
sniffing,32003,31967,32003,36
left_turning,32028,32003,32028,25
walking,32029,32028,32029,1
sniffing,32040,32029,32040,11
walking,32061,32040,32061,21
rising,32110,32061,32110,49
climbing,32157,32110,32157,47
rearing,32395,32157,32395,238
grooming,32543,32395,32543,148
rearing,32563,32543,32563,20
rising,32585,32563,32585,22
walking,32617,32585,32617,32
sniffing,32657,32617,32657,40
rising,32688,32657,32688,31
grooming,32882,32688,32882,194
rearing,32899,32882,32899,17
climbing,32948,32899,32948,49
right_turning,32980,32948,32980,32
sniffing,33012,32980,33012,32
grooming,33013,33012,33013,1
hunching,33182,33013,33182,169
rearing,33224,33182,33224,42
left_turning,33255,33224,33255,31
climbing,33258,33255,33258,3
grooming,33259,33258,33259,1
walking,33293,33259,33293,34
stepping,33379,33293,33379,86
climbing,33431,33379,33431,52
sniffing,33473,33431,33473,42
left_turning,33497,33473,33497,24
grooming,33796,33497,33796,299
sniffing,33812,33796,33812,16
right_turning,33840,33812,33840,28
grooming,34027,33840,34027,187
walking,34033,34027,34033,6
sniffing,34110,34033,34110,77
stepping,34115,34110,34115,5
grooming,34116,34115,34116,1
scratching,34288,34116,34288,172
trotting,34311,34288,34311,23
rising,34312,34311,34312,1
grooming,34372,34312,34372,60
hunching,34458,34372,34458,86
grooming,34545,34458,34545,87
stepping,34587,34545,34587,42
sniffing,34613,34587,34613,26
stepping,34756,34613,34756,143
grooming,34757,34756,34757,1
rising,34790,34757,34790,33
trotting,34821,34790,34821,31
rising,34851,34821,34851,30
stepping,34890,34851,34890,39
walking,34897,34890,34897,7
stepping,34966,34897,34966,69
right_turning,35005,34966,35005,39
walking,35036,35005,35036,31
stepping,35075,35036,35075,39
sniffing,35102,35075,35102,27
stepping,35121,35102,35121,19
rearing,35202,35121,35202,81
grooming,35242,35202,35242,40
rising,35248,35242,35248,6
stepping,35261,35248,35261,13
sniffing,35288,35261,35288,27
trotting,35294,35288,35294,6
sniffing,35341,35294,35341,47
grooming,35342,35341,35342,1
scratching,35426,35342,35426,84
sniffing,35468,35426,35468,42
stepping,35478,35468,35478,10
grooming,35480,35478,35480,2
climbing,35485,35480,35485,5
grooming,35554,35485,35554,69
stepping,35585,35554,35585,31
rising,35612,35585,35612,27
grooming,35858,35612,35858,246
scratching,35888,35858,35888,30
grooming,35891,35888,35891,3
hunching,36016,35891,36016,125
grooming,36119,36016,36119,103
hunching,36195,36119,36195,76
walking,36196,36195,36196,1
grooming,36302,36196,36302,106
sniffing,36314,36302,36314,12
walking,36342,36314,36342,28
rising,36343,36342,36343,1
sniffing,36380,36343,36380,37
grooming,36624,36380,36624,244
hunching,36731,36624,36731,107
rearing,36956,36731,36956,225
hunching,37123,36956,37123,167
grooming,37356,37123,37356,233
rearing,37383,37356,37383,27
grooming,37384,37383,37384,1
trotting,37427,37384,37427,43
sniffing,37479,37427,37479,52
walking,37504,37479,37504,25
stepping,37524,37504,37524,20
sniffing,37525,37524,37525,1
walking,37567,37525,37567,42
rising,37603,37567,37603,36
sniffing,37642,37603,37642,39
trotting,37663,37642,37663,21
sniffing,37676,37663,37676,13
grooming,37900,37676,37900,224
sniffing,37942,37900,37942,42
rising,38041,37942,38041,99
rearing,38242,38041,38242,201
climbing,38337,38242,38337,95
walking,38369,38337,38369,32
sniffing,38429,38369,38429,60
grooming,38582,38429,38582,153
rearing,38630,38582,38630,48
hunching,38701,38630,38701,71
grooming,38702,38701,38702,1
walking,38760,38702,38760,58
grooming,38846,38760,38846,86
sniffing,38951,38846,38951,105
trotting,38979,38951,38979,28
sniffing,39027,38979,39027,48
rising,39028,39027,39028,1
grooming,39280,39028,39280,252
rearing,39343,39280,39343,63
grooming,39455,39343,39455,112
trotting,39477,39455,39477,22
rising,39478,39477,39478,1
rearing,39526,39478,39526,48
sniffing,39542,39526,39542,16
left_turning,39610,39542,39610,68
sniffing,39704,39610,39704,94
grooming,39802,39704,39802,98
rearing,39933,39802,39933,131
grooming,40026,39933,40026,93
sniffing,40057,40026,40057,31
grooming,40144,40057,40144,87
left_turning,40171,40144,40171,27
walking,40198,40171,40198,27
stepping,40225,40198,40225,27
walking,40253,40225,40253,28
right_turning,40279,40253,40279,26
walking,40287,40279,40287,8
sniffing,40288,40287,40288,1
stepping,40343,40288,40343,55
walking,40344,40343,40344,1
stepping,40393,40344,40393,49
sniffing,40479,40393,40479,86
left_turning,40489,40479,40489,10
grooming,40730,40489,40730,241
sniffing,40868,40730,40868,138
climbing,40882,40868,40882,14
walking,40883,40882,40883,1
sniffing,40912,40883,40912,29
stepping,40933,40912,40933,21
sniffing,40967,40933,40967,34
stepping,40988,40967,40988,21
grooming,41044,40988,41044,56
walking,41059,41044,41059,15
sniffing,41079,41059,41079,20
grooming,41118,41079,41118,39
stepping,41127,41118,41127,9
walking,41128,41127,41128,1
sniffing,41133,41128,41133,5
walking,41148,41133,41148,15
trotting,41155,41148,41155,7
sniffing,41283,41155,41283,128
running,41302,41283,41302,19
sniffing,41322,41302,41322,20
stepping,41330,41322,41330,8
walking,41367,41330,41367,37
stepping,41388,41367,41388,21
grooming,41696,41388,41696,308
stepping,41731,41696,41731,35
walking,41743,41731,41743,12
sniffing,41794,41743,41794,51
grooming,42240,41794,42240,446
climbing,42314,42240,42314,74
hunching,42323,42314,42323,9
rising,42533,42323,42533,210
right_turning,42573,42533,42573,40
stepping,42618,42573,42618,45
climbing,42654,42618,42654,36
grooming,42816,42654,42816,162
running,42861,42816,42861,45
trotting,42881,42861,42881,20
walking,42909,42881,42909,28
sniffing,42964,42909,42964,55
walking,42976,42964,42976,12
trotting,42980,42976,42980,4
sniffing,43121,42980,43121,141
rising,43145,43121,43145,24
sniffing,43189,43145,43189,44
climbing,43197,43189,43197,8
walking,43202,43197,43202,5
rising,43203,43202,43203,1
sniffing,43225,43203,43225,22
stepping,43230,43225,43230,5
running,43256,43230,43256,26
climbing,43290,43256,43290,34
left_turning,43335,43290,43335,45
rising,43394,43335,43394,59
grooming,43395,43394,43395,1
left_turning,43433,43395,43433,38
grooming,43456,43433,43456,23
walking,43529,43456,43529,73
sniffing,43531,43529,43531,2
rising,43552,43531,43552,21
rearing,43573,43552,43573,21
grooming,43574,43573,43574,1
rearing,43654,43574,43654,80
grooming,43829,43654,43829,175
hunching,44029,43829,44029,200
grooming,44225,44029,44225,196
rearing,44226,44225,44226,1
grooming,44410,44226,44410,184
stepping,44420,44410,44420,10
sniffing,44421,44420,44421,1
right_turning,44456,44421,44456,35
sniffing,44457,44456,44457,1
left_turning,44458,44457,44458,1
running,44506,44458,44506,48
walking,44557,44506,44557,51
left_turning,44581,44557,44581,24
walking,44634,44581,44634,53
stepping,44676,44634,44676,42
sniffing,44740,44676,44740,64
grooming,44913,44740,44913,173
rearing,44967,44913,44967,54
climbing,45002,44967,45002,35
rearing,45029,45002,45029,27
stepping,45030,45029,45030,1
walking,45084,45030,45084,54
sniffing,45139,45084,45139,55
stepping,45180,45139,45180,41
sniffing,45254,45180,45254,74
stepping,45301,45254,45301,47
sniffing,45368,45301,45368,67
grooming,45417,45368,45417,49
sniffing,45425,45417,45425,8
stepping,45456,45425,45456,31
sniffing,45457,45456,45457,1
grooming,45458,45457,45458,1
sniffing,45492,45458,45492,34
stepping,45499,45492,45499,7
walking,45502,45499,45502,3
sniffing,45503,45502,45503,1
walking,45541,45503,45541,38
stepping,45581,45541,45581,40
rising,45655,45581,45655,74
rearing,45656,45655,45656,1
grooming,46046,45656,46046,390
rearing,46047,46046,46047,1
climbing,46092,46047,46092,45
walking,46130,46092,46130,38
sniffing,46206,46130,46206,76
trotting,46209,46206,46209,3
walking,46220,46209,46220,11
grooming,46592,46220,46592,372
rearing,46702,46592,46702,110
grooming,46716,46702,46716,14
running,46744,46716,46744,28
sniffing,46745,46744,46745,1
stepping,46777,46745,46777,32
trotting,46807,46777,46807,30
sniffing,46808,46807,46808,1
running,46811,46808,46811,3
sniffing,46867,46811,46867,56
rising,46879,46867,46879,12
hunching,46924,46879,46924,45
sniffing,46933,46924,46933,9
rising,46951,46933,46951,18
climbing,46964,46951,46964,13
grooming,47207,46964,47207,243
rising,47250,47207,47250,43
rearing,47283,47250,47283,33
grooming,47401,47283,47401,118
scratching,47402,47401,47402,1
left_turning,47459,47402,47459,57
walking,47467,47459,47467,8
stepping,47480,47467,47480,13
rearing,47558,47480,47558,78
grooming,47756,47558,47756,198
right_turning,47766,47756,47766,10
rising,47767,47766,47767,1
running,47800,47767,47800,33
sniffing,47878,47800,47878,78
stepping,47903,47878,47903,25
walking,47948,47903,47948,45
stepping,47953,47948,47953,5
climbing,47983,47953,47983,30
running,48001,47983,48001,18
walking,48024,48001,48024,23
sniffing,48077,48024,48077,53
stepping,48078,48077,48078,1
walking,48127,48078,48127,49
sniffing,48139,48127,48139,12
walking,48186,48139,48186,47
stepping,48231,48186,48231,45
walking,48257,48231,48257,26
running,48280,48257,48280,23
sniffing,48285,48280,48285,5
stepping,48301,48285,48301,16
running,48340,48301,48340,39
walking,48341,48340,48341,1
sniffing,48342,48341,48342,1
walking,48356,48342,48356,14
left_turning,48428,48356,48428,72
stepping,48462,48428,48462,34
rising,48521,48462,48521,59
sniffing,48532,48521,48532,11
walking,48536,48532,48536,4
sniffing,48540,48536,48540,4
left_turning,48608,48540,48608,68
rearing,48660,48608,48660,52
left_turning,48661,48660,48661,1
